,data,valor
4394,26/12/2003,"0,060076"
4395,29/12/2003,"0,060076"
4396,30/12/2003,"0,060042"
4397,31/12/2003,"0,060042"
4398,02/01/2004,"0,060076"
4399,05/01/2004,"0,060076"
4400,06/01/2004,"0,060076"
4401,07/01/2004,"0,060042"
4402,08/01/2004,"0,060042"
4403,09/01/2004,"0,060008"
4404,12/01/2004,"0,060008"
4405,13/01/2004,"0,060008"
4406,14/01/2004,"0,059974"
4407,15/01/2004,"0,059974"
4408,16/01/2004,"0,059940"
4409,19/01/2004,"0,059940"
4410,20/01/2004,"0,059940"
4411,21/01/2004,"0,059871"
4412,22/01/2004,"0,060042"
4413,23/01/2004,"0,060042"
4414,26/01/2004,"0,060042"
4415,27/01/2004,"0,060008"
4416,28/01/2004,"0,060008"
4417,29/01/2004,"0,059940"
4418,30/01/2004,"0,059906"
4419,02/02/2004,"0,059906"
4420,03/02/2004,"0,059906"
4421,04/02/2004,"0,059871"
4422,05/02/2004,"0,059871"
4423,06/02/2004,"0,059837"
4424,09/02/2004,"0,059837"
4425,10/02/2004,"0,059803"
4426,11/02/2004,"0,059837"
4427,12/02/2004,"0,059906"
4428,13/02/2004,"0,060008"
4429,16/02/2004,"0,060042"
4430,17/02/2004,"0,060042"
4431,18/02/2004,"0,060042"
4432,19/02/2004,"0,060042"
4433,20/02/2004,"0,060008"
4434,25/02/2004,"0,060008"
4435,26/02/2004,"0,059974"
4436,27/02/2004,"0,059940"
4437,01/03/2004,"0,059906"
4438,02/03/2004,"0,059906"
4439,03/03/2004,"0,059871"
4440,04/03/2004,"0,059837"
4441,05/03/2004,"0,059940"
4442,08/03/2004,"0,059906"
4443,09/03/2004,"0,059906"
4444,10/03/2004,"0,059871"
4445,11/03/2004,"0,059837"
4446,12/03/2004,"0,059803"
4447,15/03/2004,"0,059769"
4448,16/03/2004,"0,059735"
4449,17/03/2004,"0,059701"
4450,18/03/2004,"0,058983"
4451,19/03/2004,"0,059085"
4452,22/03/2004,"0,059222"
4453,23/03/2004,"0,059325"
4454,24/03/2004,"0,059291"
4455,25/03/2004,"0,059256"
4456,26/03/2004,"0,059291"
4457,29/03/2004,"0,059222"
4458,30/03/2004,"0,059154"
4459,31/03/2004,"0,059291"
4460,01/04/2004,"0,059256"
4461,02/04/2004,"0,059291"
4462,05/04/2004,"0,059291"
4463,06/04/2004,"0,059256"
4464,07/04/2004,"0,059256"
4465,08/04/2004,"0,059222"
4466,12/04/2004,"0,059222"
4467,13/04/2004,"0,059188"
4468,14/04/2004,"0,059119"
4469,15/04/2004,"0,058435"
4470,16/04/2004,"0,058435"
4471,19/04/2004,"0,058503"
4472,20/04/2004,"0,058503"
4473,22/04/2004,"0,058435"
4474,23/04/2004,"0,058400"
4475,26/04/2004,"0,058366"
4476,27/04/2004,"0,058332"
4477,28/04/2004,"0,058298"
4478,29/04/2004,"0,058229"
4479,30/04/2004,"0,058229"
4480,03/05/2004,"0,058195"
4481,04/05/2004,"0,058195"
4482,05/05/2004,"0,058160"
4483,06/05/2004,"0,058126"
4484,07/05/2004,"0,058092"
4485,10/05/2004,"0,058058"
4486,11/05/2004,"0,058023"
4487,12/05/2004,"0,057989"
4488,13/05/2004,"0,058023"
4489,14/05/2004,"0,058126"
4490,17/05/2004,"0,058092"
4491,18/05/2004,"0,058058"
4492,19/05/2004,"0,057989"
4493,20/05/2004,"0,058126"
4494,21/05/2004,"0,058263"
4495,24/05/2004,"0,058229"
4496,25/05/2004,"0,058195"
4497,26/05/2004,"0,058229"
4498,27/05/2004,"0,058195"
4499,28/05/2004,"0,058160"
4500,31/05/2004,"0,058160"
4501,01/06/2004,"0,058160"
4502,02/06/2004,"0,058058"
4503,03/06/2004,"0,058092"
4504,04/06/2004,"0,058195"
4505,07/06/2004,"0,058298"
4506,08/06/2004,"0,058366"
4507,09/06/2004,"0,058298"
4508,11/06/2004,"0,058195"
4509,14/06/2004,"0,058229"
4510,15/06/2004,"0,058298"
4511,16/06/2004,"0,058229"
4512,17/06/2004,"0,058195"
4513,18/06/2004,"0,058195"
4514,21/06/2004,"0,058263"
4515,22/06/2004,"0,058298"
4516,23/06/2004,"0,058195"
4517,24/06/2004,"0,058195"
4518,25/06/2004,"0,058229"
4519,28/06/2004,"0,058263"
4520,29/06/2004,"0,058263"
4521,30/06/2004,"0,058229"
4522,01/07/2004,"0,058229"
4523,02/07/2004,"0,058263"
4524,05/07/2004,"0,058229"
4525,06/07/2004,"0,058229"
4526,07/07/2004,"0,058195"
4527,08/07/2004,"0,058126"
4528,09/07/2004,"0,058126"
4529,12/07/2004,"0,058160"
4530,13/07/2004,"0,058160"
4531,14/07/2004,"0,058092"
4532,15/07/2004,"0,058126"
4533,16/07/2004,"0,058092"
4534,19/07/2004,"0,058092"
4535,20/07/2004,"0,058092"
4536,21/07/2004,"0,058058"
4537,22/07/2004,"0,058058"
4538,23/07/2004,"0,058058"
4539,26/07/2004,"0,058058"
4540,27/07/2004,"0,058058"
4541,28/07/2004,"0,058092"
4542,29/07/2004,"0,058160"
4543,30/07/2004,"0,058298"
4544,02/08/2004,"0,058298"
4545,03/08/2004,"0,058298"
4546,04/08/2004,"0,058332"
4547,05/08/2004,"0,058366"
4548,06/08/2004,"0,058435"
4549,09/08/2004,"0,058435"
4550,10/08/2004,"0,058469"
4551,11/08/2004,"0,058503"
4552,12/08/2004,"0,058503"
4553,13/08/2004,"0,058503"
4554,16/08/2004,"0,058503"
4555,17/08/2004,"0,058503"
4556,18/08/2004,"0,058469"
4557,19/08/2004,"0,058435"
4558,20/08/2004,"0,058400"
4559,23/08/2004,"0,058366"
4560,24/08/2004,"0,058332"
4561,25/08/2004,"0,058366"
4562,26/08/2004,"0,058435"
4563,27/08/2004,"0,058503"
4564,30/08/2004,"0,058606"
4565,31/08/2004,"0,058606"
4566,01/09/2004,"0,058640"
4567,02/09/2004,"0,058640"
4568,03/09/2004,"0,058640"
4569,06/09/2004,"0,058640"
4570,08/09/2004,"0,058674"
4571,09/09/2004,"0,058674"
4572,10/09/2004,"0,058709"
4573,13/09/2004,"0,058743"
4574,14/09/2004,"0,058811"
4575,15/09/2004,"0,058811"
4576,16/09/2004,"0,059667"
4577,17/09/2004,"0,059701"
4578,20/09/2004,"0,059735"
4579,21/09/2004,"0,059735"
4580,22/09/2004,"0,059735"
4581,23/09/2004,"0,059735"
4582,24/09/2004,"0,059735"
4583,27/09/2004,"0,059735"
4584,28/09/2004,"0,059735"
4585,29/09/2004,"0,059701"
4586,30/09/2004,"0,059735"
4587,01/10/2004,"0,059701"
4588,04/10/2004,"0,059667"
4589,05/10/2004,"0,059598"
4590,06/10/2004,"0,059667"
4591,07/10/2004,"0,059701"
4592,08/10/2004,"0,059735"
4593,11/10/2004,"0,059735"
4594,13/10/2004,"0,059735"
4595,14/10/2004,"0,059735"
4596,15/10/2004,"0,059735"
4597,18/10/2004,"0,059735"
4598,19/10/2004,"0,059735"
4599,20/10/2004,"0,059735"
4600,21/10/2004,"0,061439"
4601,22/10/2004,"0,061439"
4602,25/10/2004,"0,061439"
4603,26/10/2004,"0,061439"
4604,27/10/2004,"0,061439"
4605,28/10/2004,"0,061439"
4606,29/10/2004,"0,061439"
4607,01/11/2004,"0,061439"
4608,03/11/2004,"0,061405"
4609,04/11/2004,"0,061405"
4610,05/11/2004,"0,061405"
4611,08/11/2004,"0,061439"
4612,09/11/2004,"0,061439"
4613,10/11/2004,"0,061439"
4614,11/11/2004,"0,061439"
4615,12/11/2004,"0,061439"
4616,16/11/2004,"0,061439"
4617,17/11/2004,"0,061439"
4618,18/11/2004,"0,063136"
4619,19/11/2004,"0,063136"
4620,22/11/2004,"0,063102"
4621,23/11/2004,"0,063102"
4622,24/11/2004,"0,063136"
4623,25/11/2004,"0,063102"
4624,26/11/2004,"0,063068"
4625,29/11/2004,"0,063068"
4626,30/11/2004,"0,063035"
4627,01/12/2004,"0,063102"
4628,02/12/2004,"0,063102"
4629,03/12/2004,"0,063102"
4630,06/12/2004,"0,063136"
4631,07/12/2004,"0,063136"
4632,08/12/2004,"0,063136"
4633,09/12/2004,"0,063136"
4634,10/12/2004,"0,063136"
4635,13/12/2004,"0,063136"
4636,14/12/2004,"0,063136"
4637,15/12/2004,"0,063170"
4638,16/12/2004,"0,064826"
4639,17/12/2004,"0,064826"
4640,20/12/2004,"0,064826"
4641,21/12/2004,"0,064826"
4642,22/12/2004,"0,064826"
4643,23/12/2004,"0,064826"
4644,24/12/2004,"0,064826"
4645,27/12/2004,"0,064826"
4646,28/12/2004,"0,064826"
4647,29/12/2004,"0,064826"
4648,30/12/2004,"0,064860"
4649,31/12/2004,"0,064860"
4650,03/01/2005,"0,064826"
4651,04/01/2005,"0,064826"
4652,05/01/2005,"0,064826"
4653,06/01/2005,"0,064826"
4654,07/01/2005,"0,064826"
4655,10/01/2005,"0,064826"
4656,11/01/2005,"0,064826"
4657,12/01/2005,"0,064826"
4658,13/01/2005,"0,064826"
4659,14/01/2005,"0,064826"
4660,17/01/2005,"0,064826"
4661,18/01/2005,"0,064826"
4662,19/01/2005,"0,064860"
4663,20/01/2005,"0,066509"
4664,21/01/2005,"0,066509"
4665,24/01/2005,"0,066509"
4666,25/01/2005,"0,066509"
4667,26/01/2005,"0,066509"
4668,27/01/2005,"0,066509"
4669,28/01/2005,"0,066509"
4670,31/01/2005,"0,066509"
4671,01/02/2005,"0,066509"
4672,02/02/2005,"0,066542"
4673,03/02/2005,"0,066542"
4674,04/02/2005,"0,066542"
4675,09/02/2005,"0,066542"
4676,10/02/2005,"0,066542"
4677,11/02/2005,"0,066576"
4678,14/02/2005,"0,066576"
4679,15/02/2005,"0,066576"
4680,16/02/2005,"0,066576"
4681,17/02/2005,"0,068218"
4682,18/02/2005,"0,068218"
4683,21/02/2005,"0,068218"
4684,22/02/2005,"0,068218"
4685,23/02/2005,"0,068218"
4686,24/02/2005,"0,068218"
4687,25/02/2005,"0,068218"
4688,28/02/2005,"0,068184"
4689,01/03/2005,"0,068184"
4690,02/03/2005,"0,068184"
4691,03/03/2005,"0,068184"
4692,04/03/2005,"0,068184"
4693,07/03/2005,"0,068218"
4694,08/03/2005,"0,068218"
4695,09/03/2005,"0,068218"
4696,10/03/2005,"0,068218"
4697,11/03/2005,"0,068218"
4698,14/03/2005,"0,068218"
4699,15/03/2005,"0,068218"
4700,16/03/2005,"0,068218"
4701,17/03/2005,"0,069853"
4702,18/03/2005,"0,069853"
4703,21/03/2005,"0,069853"
4704,22/03/2005,"0,069853"
4705,23/03/2005,"0,069853"
4706,24/03/2005,"0,069853"
4707,28/03/2005,"0,069886"
4708,29/03/2005,"0,069886"
4709,30/03/2005,"0,069886"
4710,31/03/2005,"0,069886"
4711,01/04/2005,"0,069853"
4712,04/04/2005,"0,069853"
4713,05/04/2005,"0,069853"
4714,06/04/2005,"0,069853"
4715,07/04/2005,"0,069853"
4716,08/04/2005,"0,069853"
4717,11/04/2005,"0,069853"
4718,12/04/2005,"0,069853"
4719,13/04/2005,"0,069853"
4720,14/04/2005,"0,069853"
4721,15/04/2005,"0,069853"
4722,18/04/2005,"0,069853"
4723,19/04/2005,"0,069853"
4724,20/04/2005,"0,069853"
4725,22/04/2005,"0,070685"
4726,25/04/2005,"0,070685"
4727,26/04/2005,"0,070685"
4728,27/04/2005,"0,070718"
4729,28/04/2005,"0,070718"
4730,29/04/2005,"0,070718"
4731,02/05/2005,"0,070718"
4732,03/05/2005,"0,070751"
4733,04/05/2005,"0,070751"
4734,05/05/2005,"0,070751"
4735,06/05/2005,"0,070751"
4736,09/05/2005,"0,070784"
4737,10/05/2005,"0,070784"
4738,11/05/2005,"0,070784"
4739,12/05/2005,"0,070784"
4740,13/05/2005,"0,070784"
4741,16/05/2005,"0,070784"
4742,17/05/2005,"0,070784"
4743,18/05/2005,"0,070751"
4744,19/05/2005,"0,071581"
4745,20/05/2005,"0,071548"
4746,23/05/2005,"0,071548"
4747,24/05/2005,"0,071548"
4748,25/05/2005,"0,071548"
4749,27/05/2005,"0,071548"
4750,30/05/2005,"0,071548"
4751,31/05/2005,"0,071581"
4752,01/06/2005,"0,071581"
4753,02/06/2005,"0,071548"
4754,03/06/2005,"0,071548"
4755,06/06/2005,"0,071548"
4756,07/06/2005,"0,071548"
4757,08/06/2005,"0,071548"
4758,09/06/2005,"0,071548"
4759,10/06/2005,"0,071548"
4760,13/06/2005,"0,071548"
4761,14/06/2005,"0,071548"
4762,15/06/2005,"0,071548"
4763,16/06/2005,"0,071515"
4764,17/06/2005,"0,071515"
4765,20/06/2005,"0,071515"
4766,21/06/2005,"0,071515"
4767,22/06/2005,"0,071515"
4768,23/06/2005,"0,071515"
4769,24/06/2005,"0,071515"
4770,27/06/2005,"0,071515"
4771,28/06/2005,"0,071515"
4772,29/06/2005,"0,071515"
4773,30/06/2005,"0,071515"
4774,01/07/2005,"0,071481"
4775,04/07/2005,"0,071448"
4776,05/07/2005,"0,071448"
4777,06/07/2005,"0,071448"
4778,07/07/2005,"0,071448"
4779,08/07/2005,"0,071448"
4780,11/07/2005,"0,071448"
4781,12/07/2005,"0,071448"
4782,13/07/2005,"0,071448"
4783,14/07/2005,"0,071448"
4784,15/07/2005,"0,071481"
4785,18/07/2005,"0,071448"
4786,19/07/2005,"0,071448"
4787,20/07/2005,"0,071448"
4788,21/07/2005,"0,071448"
4789,22/07/2005,"0,071448"
4790,25/07/2005,"0,071448"
4791,26/07/2005,"0,071448"
4792,27/07/2005,"0,071448"
4793,28/07/2005,"0,071481"
4794,29/07/2005,"0,071515"
4795,01/08/2005,"0,071515"
4796,02/08/2005,"0,071548"
4797,03/08/2005,"0,071548"
4798,04/08/2005,"0,071581"
4799,05/08/2005,"0,071581"
4800,08/08/2005,"0,071581"
4801,09/08/2005,"0,071581"
4802,10/08/2005,"0,071581"
4803,11/08/2005,"0,071581"
4804,12/08/2005,"0,071581"
4805,15/08/2005,"0,071581"
4806,16/08/2005,"0,071614"
4807,17/08/2005,"0,071548"
4808,18/08/2005,"0,071515"
4809,19/08/2005,"0,071515"
4810,22/08/2005,"0,071515"
4811,23/08/2005,"0,071515"
4812,24/08/2005,"0,071515"
4813,25/08/2005,"0,071515"
4814,26/08/2005,"0,071515"
4815,29/08/2005,"0,071481"
4816,30/08/2005,"0,071481"
4817,31/08/2005,"0,071481"
4818,01/09/2005,"0,071515"
4819,02/09/2005,"0,071481"
4820,05/09/2005,"0,071481"
4821,06/09/2005,"0,071515"
4822,08/09/2005,"0,071515"
4823,09/09/2005,"0,071515"
4824,12/09/2005,"0,071515"
4825,13/09/2005,"0,071515"
4826,14/09/2005,"0,071515"
4827,15/09/2005,"0,070685"
4828,16/09/2005,"0,070718"
4829,19/09/2005,"0,070751"
4830,20/09/2005,"0,070751"
4831,21/09/2005,"0,070718"
4832,22/09/2005,"0,070751"
4833,23/09/2005,"0,070718"
4834,26/09/2005,"0,070718"
4835,27/09/2005,"0,070718"
4836,28/09/2005,"0,070784"
4837,29/09/2005,"0,070784"
4838,30/09/2005,"0,070818"
4839,03/10/2005,"0,070651"
4840,04/10/2005,"0,070585"
4841,05/10/2005,"0,070552"
4842,06/10/2005,"0,070552"
4843,07/10/2005,"0,070552"
4844,10/10/2005,"0,070552"
4845,11/10/2005,"0,070552"
4846,13/10/2005,"0,070552"
4847,14/10/2005,"0,070552"
4848,17/10/2005,"0,070552"
4849,18/10/2005,"0,070552"
4850,19/10/2005,"0,070552"
4851,20/10/2005,"0,068886"
4852,21/10/2005,"0,068886"
4853,24/10/2005,"0,068886"
4854,25/10/2005,"0,068886"
4855,26/10/2005,"0,068886"
4856,27/10/2005,"0,068886"
4857,28/10/2005,"0,068886"
4858,31/10/2005,"0,068886"
4859,01/11/2005,"0,068886"
4860,03/11/2005,"0,068886"
4861,04/11/2005,"0,068919"
4862,07/11/2005,"0,068953"
4863,08/11/2005,"0,069020"
4864,09/11/2005,"0,069086"
4865,10/11/2005,"0,069120"
4866,11/11/2005,"0,069153"
4867,14/11/2005,"0,069153"
4868,16/11/2005,"0,069120"
4869,17/11/2005,"0,069086"
4870,18/11/2005,"0,069053"
4871,21/11/2005,"0,068986"
4872,22/11/2005,"0,068986"
4873,23/11/2005,"0,068919"
4874,24/11/2005,"0,067247"
4875,25/11/2005,"0,067280"
4876,28/11/2005,"0,067347"
4877,29/11/2005,"0,067381"
4878,30/11/2005,"0,067481"
4879,01/12/2005,"0,067448"
4880,02/12/2005,"0,067381"
4881,05/12/2005,"0,067347"
4882,06/12/2005,"0,067314"
4883,07/12/2005,"0,067314"
4884,08/12/2005,"0,067314"
4885,09/12/2005,"0,067314"
4886,12/12/2005,"0,067314"
4887,13/12/2005,"0,067314"
4888,14/12/2005,"0,067314"
4889,15/12/2005,"0,065702"
4890,16/12/2005,"0,065803"
4891,19/12/2005,"0,065836"
4892,20/12/2005,"0,065836"
4893,21/12/2005,"0,065836"
4894,22/12/2005,"0,065836"
4895,23/12/2005,"0,065836"
4896,26/12/2005,"0,065836"
4897,27/12/2005,"0,065836"
4898,28/12/2005,"0,065836"
4899,29/12/2005,"0,065870"
4900,30/12/2005,"0,065870"
4901,02/01/2006,"0,065635"
4902,03/01/2006,"0,065635"
4903,04/01/2006,"0,065601"
4904,05/01/2006,"0,065567"
4905,06/01/2006,"0,065534"
4906,09/01/2006,"0,065534"
4907,10/01/2006,"0,065534"
4908,11/01/2006,"0,065534"
4909,12/01/2006,"0,065534"
4910,13/01/2006,"0,065534"
4911,16/01/2006,"0,065534"
4912,17/01/2006,"0,065534"
4913,18/01/2006,"0,065534"
4914,19/01/2006,"0,063001"
4915,20/01/2006,"0,063001"
4916,23/01/2006,"0,063001"
4917,24/01/2006,"0,063001"
4918,25/01/2006,"0,063035"
4919,26/01/2006,"0,063068"
4920,27/01/2006,"0,063102"
4921,30/01/2006,"0,063102"
4922,31/01/2006,"0,063102"
4923,01/02/2006,"0,063102"
4924,02/02/2006,"0,063136"
4925,03/02/2006,"0,063204"
4926,06/02/2006,"0,063238"
4927,07/02/2006,"0,063272"
4928,08/02/2006,"0,063305"
4929,09/02/2006,"0,063305"
4930,10/02/2006,"0,063305"
4931,13/02/2006,"0,063305"
4932,14/02/2006,"0,063305"
4933,15/02/2006,"0,063305"
4934,16/02/2006,"0,063305"
4935,17/02/2006,"0,063305"
4936,20/02/2006,"0,063305"
4937,21/02/2006,"0,063305"
4938,22/02/2006,"0,063305"
4939,23/02/2006,"0,063305"
4940,24/02/2006,"0,063305"
4941,01/03/2006,"0,063305"
4942,02/03/2006,"0,063305"
4943,03/03/2006,"0,063305"
4944,06/03/2006,"0,063305"
4945,07/03/2006,"0,063305"
4946,08/03/2006,"0,063305"
4947,09/03/2006,"0,060758"
4948,10/03/2006,"0,060758"
4949,13/03/2006,"0,060758"
4950,14/03/2006,"0,060758"
4951,15/03/2006,"0,060758"
4952,16/03/2006,"0,060758"
4953,17/03/2006,"0,060758"
4954,20/03/2006,"0,060758"
4955,21/03/2006,"0,060758"
4956,22/03/2006,"0,060758"
4957,23/03/2006,"0,060758"
4958,24/03/2006,"0,060758"
4959,27/03/2006,"0,060758"
4960,28/03/2006,"0,060758"
4961,29/03/2006,"0,060758"
4962,30/03/2006,"0,060758"
4963,31/03/2006,"0,060758"
4964,03/04/2006,"0,060452"
4965,04/04/2006,"0,060452"
4966,05/04/2006,"0,060452"
4967,06/04/2006,"0,060452"
4968,07/04/2006,"0,060452"
4969,10/04/2006,"0,060452"
4970,11/04/2006,"0,060452"
4971,12/04/2006,"0,060452"
4972,13/04/2006,"0,060452"
4973,17/04/2006,"0,060452"
4974,18/04/2006,"0,060452"
4975,19/04/2006,"0,060417"
4976,20/04/2006,"0,057852"
4977,24/04/2006,"0,057817"
4978,25/04/2006,"0,057817"
4979,26/04/2006,"0,057817"
4980,27/04/2006,"0,057852"
4981,28/04/2006,"0,057886"
4982,02/05/2006,"0,057886"
4983,03/05/2006,"0,057920"
4984,04/05/2006,"0,057920"
4985,05/05/2006,"0,058126"
4986,08/05/2006,"0,058126"
4987,09/05/2006,"0,058126"
4988,10/05/2006,"0,057920"
4989,11/05/2006,"0,057886"
4990,12/05/2006,"0,058058"
4991,15/05/2006,"0,058023"
4992,16/05/2006,"0,058126"
4993,17/05/2006,"0,057817"
4994,18/05/2006,"0,057817"
4995,19/05/2006,"0,057749"
4996,22/05/2006,"0,057749"
4997,23/05/2006,"0,057783"
4998,24/05/2006,"0,057749"
4999,25/05/2006,"0,057783"
5000,26/05/2006,"0,057749"
5001,29/05/2006,"0,057783"
5002,30/05/2006,"0,057749"
5003,31/05/2006,"0,057749"
5004,01/06/2006,"0,056063"
5005,02/06/2006,"0,056028"
5006,05/06/2006,"0,056063"
5007,06/06/2006,"0,056063"
5008,07/06/2006,"0,056063"
5009,08/06/2006,"0,056063"
5010,09/06/2006,"0,056063"
5011,12/06/2006,"0,056097"
5012,13/06/2006,"0,056132"
5013,14/06/2006,"0,056097"
5014,16/06/2006,"0,056097"
5015,19/06/2006,"0,056097"
5016,20/06/2006,"0,056097"
5017,21/06/2006,"0,056097"
5018,22/06/2006,"0,056097"
5019,23/06/2006,"0,056063"
5020,26/06/2006,"0,056097"
5021,27/06/2006,"0,056097"
5022,28/06/2006,"0,056097"
5023,29/06/2006,"0,056097"
5024,30/06/2006,"0,056097"
5025,03/07/2006,"0,056063"
5026,04/07/2006,"0,056097"
5027,05/07/2006,"0,056097"
5028,06/07/2006,"0,056097"
5029,07/07/2006,"0,056097"
5030,10/07/2006,"0,056097"
5031,11/07/2006,"0,056097"
5032,12/07/2006,"0,056097"
5033,13/07/2006,"0,056097"
5034,14/07/2006,"0,056097"
5035,17/07/2006,"0,056028"
5036,18/07/2006,"0,056132"
5037,19/07/2006,"0,056063"
5038,20/07/2006,"0,054301"
5039,21/07/2006,"0,054266"
5040,24/07/2006,"0,054301"
5041,25/07/2006,"0,054301"
5042,26/07/2006,"0,054301"
5043,27/07/2006,"0,054301"
5044,28/07/2006,"0,054266"
5045,31/07/2006,"0,054301"
5046,01/08/2006,"0,054301"
5047,02/08/2006,"0,054301"
5048,03/08/2006,"0,054335"
5049,04/08/2006,"0,054301"
5050,07/08/2006,"0,054301"
5051,08/08/2006,"0,054301"
5052,09/08/2006,"0,054301"
5053,10/08/2006,"0,054301"
5054,11/08/2006,"0,054335"
5055,14/08/2006,"0,054405"
5056,15/08/2006,"0,054439"
5057,16/08/2006,"0,054405"
5058,17/08/2006,"0,054405"
5059,18/08/2006,"0,054578"
5060,21/08/2006,"0,054439"
5061,22/08/2006,"0,054405"
5062,23/08/2006,"0,054370"
5063,24/08/2006,"0,054405"
5064,25/08/2006,"0,054370"
5065,28/08/2006,"0,054405"
5066,29/08/2006,"0,054405"
5067,30/08/2006,"0,054335"
5068,31/08/2006,"0,052635"
5069,01/09/2006,"0,052600"
5070,04/09/2006,"0,052600"
5071,05/09/2006,"0,052635"
5072,06/09/2006,"0,052600"
5073,08/09/2006,"0,052600"
5074,11/09/2006,"0,052600"
5075,12/09/2006,"0,052600"
5076,13/09/2006,"0,052600"
5077,14/09/2006,"0,052600"
5078,15/09/2006,"0,052600"
5079,18/09/2006,"0,052566"
5080,19/09/2006,"0,052600"
5081,20/09/2006,"0,052600"
5082,21/09/2006,"0,052635"
5083,22/09/2006,"0,052600"
5084,25/09/2006,"0,052600"
5085,26/09/2006,"0,052600"
5086,27/09/2006,"0,052600"
5087,28/09/2006,"0,052600"
5088,29/09/2006,"0,052600"
5089,02/10/2006,"0,052566"
5090,03/10/2006,"0,052566"
5091,04/10/2006,"0,052566"
5092,05/10/2006,"0,052566"
5093,06/10/2006,"0,052600"
5094,09/10/2006,"0,052566"
5095,10/10/2006,"0,052566"
5096,11/10/2006,"0,052566"
5097,13/10/2006,"0,052566"
5098,16/10/2006,"0,052566"
5099,17/10/2006,"0,052566"
5100,18/10/2006,"0,052566"
5101,19/10/2006,"0,050858"
5102,20/10/2006,"0,050788"
5103,23/10/2006,"0,050823"
5104,24/10/2006,"0,050858"
5105,25/10/2006,"0,050893"
5106,26/10/2006,"0,050893"
5107,27/10/2006,"0,050858"
5108,30/10/2006,"0,050893"
5109,31/10/2006,"0,050893"
5110,01/11/2006,"0,050893"
5111,03/11/2006,"0,050858"
5112,06/11/2006,"0,050928"
5113,07/11/2006,"0,050928"
5114,08/11/2006,"0,050928"
5115,09/11/2006,"0,050893"
5116,10/11/2006,"0,050823"
5117,13/11/2006,"0,050893"
5118,14/11/2006,"0,050858"
5119,16/11/2006,"0,050823"
5120,17/11/2006,"0,050823"
5121,20/11/2006,"0,050893"
5122,21/11/2006,"0,050893"
5123,22/11/2006,"0,050823"
5124,23/11/2006,"0,050858"
5125,24/11/2006,"0,050823"
5126,27/11/2006,"0,050823"
5127,28/11/2006,"0,050893"
5128,29/11/2006,"0,050893"
5129,30/11/2006,"0,049143"
5130,01/12/2006,"0,049143"
5131,04/12/2006,"0,049143"
5132,05/12/2006,"0,049178"
5133,06/12/2006,"0,049143"
5134,07/12/2006,"0,049143"
5135,08/12/2006,"0,049143"
5136,11/12/2006,"0,049178"
5137,12/12/2006,"0,049143"
5138,13/12/2006,"0,049178"
5139,14/12/2006,"0,049178"
5140,15/12/2006,"0,049143"
5141,18/12/2006,"0,049178"
5142,19/12/2006,"0,049178"
5143,20/12/2006,"0,049178"
5144,21/12/2006,"0,049178"
5145,22/12/2006,"0,049178"
5146,26/12/2006,"0,049178"
5147,27/12/2006,"0,049143"
5148,28/12/2006,"0,049178"
5149,29/12/2006,"0,049178"
5150,02/01/2007,"0,049178"
5151,03/01/2007,"0,049143"
5152,04/01/2007,"0,049178"
5153,05/01/2007,"0,049178"
5154,08/01/2007,"0,049178"
5155,09/01/2007,"0,049178"
5156,10/01/2007,"0,049178"
5157,11/01/2007,"0,049178"
5158,12/01/2007,"0,049143"
5159,15/01/2007,"0,049178"
5160,16/01/2007,"0,049178"
5161,17/01/2007,"0,049178"
5162,18/01/2007,"0,049178"
5163,19/01/2007,"0,049178"
5164,22/01/2007,"0,049178"
5165,23/01/2007,"0,049178"
5166,24/01/2007,"0,049143"
5167,25/01/2007,"0,048300"
5168,26/01/2007,"0,048230"
5169,29/01/2007,"0,048265"
5170,30/01/2007,"0,048265"
5171,31/01/2007,"0,048265"
5172,01/02/2007,"0,048265"
5173,02/02/2007,"0,048265"
5174,05/02/2007,"0,048265"
5175,06/02/2007,"0,048265"
5176,07/02/2007,"0,048265"
5177,08/02/2007,"0,048265"
5178,09/02/2007,"0,048265"
5179,12/02/2007,"0,048265"
5180,13/02/2007,"0,048265"
5181,14/02/2007,"0,048265"
5182,15/02/2007,"0,048265"
5183,16/02/2007,"0,048300"
5184,21/02/2007,"0,048300"
5185,22/02/2007,"0,048300"
5186,23/02/2007,"0,048300"
5187,26/02/2007,"0,048265"
5188,27/02/2007,"0,048265"
5189,28/02/2007,"0,048265"
5190,01/03/2007,"0,048265"
5191,02/03/2007,"0,048265"
5192,05/03/2007,"0,048265"
5193,06/03/2007,"0,048265"
5194,07/03/2007,"0,048265"
5195,08/03/2007,"0,047420"
5196,09/03/2007,"0,047420"
5197,12/03/2007,"0,047420"
5198,13/03/2007,"0,047385"
5199,14/03/2007,"0,047385"
5200,15/03/2007,"0,047385"
5201,16/03/2007,"0,047385"
5202,19/03/2007,"0,047385"
5203,20/03/2007,"0,047385"
5204,21/03/2007,"0,047385"
5205,22/03/2007,"0,047385"
5206,23/03/2007,"0,047385"
5207,26/03/2007,"0,047385"
5208,27/03/2007,"0,047385"
5209,28/03/2007,"0,047385"
5210,29/03/2007,"0,047385"
5211,30/03/2007,"0,047385"
5212,02/04/2007,"0,047385"
5213,03/04/2007,"0,047385"
5214,04/04/2007,"0,047385"
5215,05/04/2007,"0,047420"
5216,09/04/2007,"0,047385"
