data,valor,selic_aa,num_indice
2015-08-27,0.052531,14.15,770.3138889331522
2015-08-26,0.052531,14.15,769.9094478011277
2015-08-25,0.052531,14.15,769.5052190145273
2015-08-24,0.052531,14.15,769.1012024618619
2015-08-21,0.052531,14.15,768.6973980317018
2015-08-20,0.052531,14.15,768.2938056126756
2015-08-19,0.052531,14.15,767.8904250934697
2015-08-18,0.052531,14.15,767.4872563628297
2015-08-17,0.052531,14.15,767.0842993095594
2015-08-14,0.052531,14.15,766.6815538225209
2015-08-13,0.052531,14.15,766.2790197906347
2015-08-12,0.052531,14.15,765.8766971028795
2015-08-11,0.052531,14.15,765.4745856482925
2015-08-10,0.052531,14.15,765.0726853159692
2015-08-07,0.052531,14.15,764.670995995063
2015-08-06,0.052531,14.15,764.2695175747858
2015-08-05,0.052531,14.15,763.8682499444076
2015-08-04,0.052531,14.15,763.4671929932563
2015-08-03,0.052531,14.15,763.0663466107184
2015-07-31,0.052531,14.15,762.6657106862377
2015-07-30,0.052531,14.15,762.265285109317
2015-07-29,0.050788,13.65,761.8783423368109
2015-07-28,0.050788,13.65,761.491595985042
2015-07-27,0.050788,13.65,761.1050459543027
2015-07-24,0.050788,13.65,760.7186921449361
2015-07-23,0.050788,13.65,760.3325344573359
2015-07-22,0.050788,13.65,759.9465727919463
2015-07-21,0.050788,13.65,759.560807049262
2015-07-20,0.050788,13.65,759.1752371298286
2015-07-17,0.050788,13.65,758.7898629342416
2015-07-16,0.050788,13.65,758.4046843631471
2015-07-15,0.050788,13.65,758.0197013172422
2015-07-14,0.050788,13.65,757.6349136972735
2015-07-13,0.050788,13.65,757.2503214040388
2015-07-10,0.050788,13.65,756.8659243383859
2015-07-09,0.050788,13.65,756.4817224012128
2015-07-08,0.050788,13.65,756.097715493468
2015-07-07,0.050788,13.65,755.7139035161501
2015-07-06,0.050788,13.65,755.3302863703084
2015-07-03,0.050788,13.65,754.9468639570418
2015-07-02,0.050788,13.65,754.5636361775001
2015-07-01,0.050788,13.65,754.1806029328826
2015-06-30,0.050788,13.65,753.7977641244391
2015-06-29,0.050788,13.65,753.4151196534694
2015-06-26,0.050788,13.65,753.0326694213238
2015-06-25,0.050788,13.65,752.650413329402
2015-06-24,0.050788,13.65,752.2683512791543
2015-06-23,0.050788,13.65,751.886483172081
2015-06-22,0.050788,13.65,751.5048089097319
2015-06-19,0.050788,13.65,751.1233283937072
2015-06-18,0.050788,13.65,750.7420415256571
2015-06-17,0.050788,13.65,750.3609482072816
2015-06-16,0.050788,13.65,749.9800483403304
2015-06-15,0.050788,13.65,749.5993418266037
2015-06-12,0.050788,13.65,749.2188285679506
2015-06-11,0.050788,13.65,748.8385084662706
2015-06-10,0.050788,13.65,748.4583814235133
2015-06-09,0.050788,13.65,748.0784473416774
2015-06-08,0.050788,13.65,747.6987061228117
2015-06-05,0.050788,13.65,747.3191576690147
2015-06-03,0.049037,13.15,746.9528743880011
2015-06-02,0.049037,13.15,746.5867706332856
2015-06-01,0.049037,13.15,746.2208463168771
2015-05-29,0.049037,13.15,745.8551013508276
2015-05-28,0.049037,13.15,745.4895356472323
2015-05-27,0.049037,13.15,745.1241491182291
2015-05-26,0.049037,13.15,744.7589416759994
2015-05-25,0.049037,13.15,744.3939132327674
2015-05-22,0.049037,13.15,744.0290637008004
2015-05-21,0.049037,13.15,743.6643929924086
2015-05-20,0.049037,13.15,743.2999010199455
2015-05-19,0.049037,13.15,742.935587695807
2015-05-18,0.049037,13.15,742.5714529324325
2015-05-15,0.049037,13.15,742.207496642304
2015-05-14,0.049037,13.15,741.8437187379463
2015-05-13,0.049037,13.15,741.4801191319276
2015-05-12,0.049037,13.15,741.1166977368584
2015-05-11,0.049037,13.15,740.7534544653922
2015-05-08,0.049037,13.15,740.3903892302253
2015-05-07,0.049037,13.15,740.027501944097
2015-05-06,0.049037,13.15,739.664792519789
2015-05-05,0.049037,13.15,739.302260870126
2015-05-04,0.049037,13.15,738.9399069079755
2015-04-30,0.049037,13.15,738.5777305462474
2015-04-29,0.04735,12.67,738.2281795032526
2015-04-28,0.04735,12.67,737.8787938943436
2015-04-27,0.047314,12.66,737.5298390263067
2015-04-24,0.047279,12.65,737.1813070761342
2015-04-23,0.047279,12.65,736.8329398305118
2015-04-22,0.047279,12.65,736.4847372116056
2015-04-20,0.047279,12.65,736.1366991416186
2015-04-17,0.047279,12.65,735.7888255427902
2015-04-16,0.047279,12.65,735.4411163373971
2015-04-15,0.047279,12.65,735.0935714477524
2015-04-14,0.047279,12.65,734.746190796206
2015-04-13,0.047279,12.65,734.3989743051443
2015-04-10,0.047279,12.65,734.0519218969906
2015-04-09,0.047279,12.65,733.705033494205
2015-04-08,0.047279,12.65,733.358309019284
2015-04-07,0.047279,12.65,733.0117483947605
2015-04-06,0.047279,12.65,732.6653515432045
2015-04-02,0.047279,12.65,732.3191183872223
2015-04-01,0.047279,12.65,731.9730488494569
2015-03-31,0.047279,12.65,731.6271428525877
2015-03-30,0.047279,12.65,731.2814003193306
2015-03-27,0.047279,12.65,730.9358211724386
2015-03-26,0.047279,12.65,730.5904053347006
2015-03-25,0.047279,12.65,730.2451527289419
2015-03-24,0.047279,12.65,729.9000632780247
2015-03-23,0.047279,12.65,729.5551369048477
2015-03-20,0.047279,12.65,729.2103735323453
2015-03-19,0.047279,12.65,728.8657730834893
2015-03-18,0.047279,12.65,728.5213354812872
2015-03-17,0.047279,12.65,728.1770606487831
2015-03-16,0.047279,12.65,727.8329485090577
2015-03-13,0.047279,12.65,727.4889989852276
2015-03-12,0.047279,12.65,727.145212000446
2015-03-11,0.047279,12.65,726.8015874779023
2015-03-10,0.047279,12.65,726.4581253408224
2015-03-09,0.047279,12.65,726.1148255124685
2015-03-06,0.047279,12.65,725.7716879161387
2015-03-05,0.047279,12.65,725.4287124751676
2015-03-04,0.045513,12.15,725.0986983046082
2015-03-03,0.045513,12.15,724.7688342650692
2015-03-02,0.045513,12.15,724.4391202882524
2015-02-27,0.045513,12.15,724.1095563058909
2015-02-26,0.045513,12.15,723.7801422497489
2015-02-25,0.045513,12.15,723.4508780516212
2015-02-24,0.045513,12.15,723.1217636433342
2015-02-23,0.045513,12.15,722.7927989567452
2015-02-20,0.045513,12.15,722.463983923742
2015-02-19,0.045513,12.15,722.1353184762439
2015-02-18,0.045513,12.15,721.806802546201
2015-02-13,0.045513,12.15,721.4784360655946
2015-02-12,0.045513,12.15,721.1502189664363
2015-02-11,0.045513,12.15,720.8221511807695
2015-02-10,0.045513,12.15,720.4942326406679
2015-02-09,0.045513,12.15,720.1664632782359
2015-02-06,0.045513,12.15,719.8388430256098
2015-02-05,0.045513,12.15,719.5113718149557
2015-02-04,0.045513,12.15,719.184049578471
2015-02-03,0.045513,12.15,718.8568762483841
2015-02-02,0.045513,12.15,718.5298517569539
2015-01-30,0.045513,12.15,718.2029760364705
2015-01-29,0.045513,12.15,717.8762490192544
2015-01-28,0.045513,12.15,717.5496706376572
2015-01-27,0.045513,12.15,717.2232408240609
2015-01-26,0.045513,12.15,716.8969595108787
2015-01-23,0.045513,12.15,716.5708266305544
2015-01-22,0.045513,12.15,716.2448421155624
2015-01-21,0.043739,11.65,715.9317007489717
2015-01-20,0.043739,11.65,715.6186962874025
2015-01-19,0.043739,11.65,715.3058286710001
2015-01-16,0.043739,11.65,714.9930978399358
2015-01-15,0.043739,11.65,714.6805037344074
2015-01-14,0.043739,11.65,714.3680462946385
2015-01-13,0.043739,11.65,714.055725460879
2015-01-12,0.043739,11.65,713.7435411734052
2015-01-09,0.043739,11.65,713.431493372519
2015-01-08,0.043739,11.65,713.1195819985486
2015-01-07,0.043739,11.65,712.8078069918483
2015-01-06,0.043739,11.65,712.4961682927986
2015-01-05,0.043739,11.65,712.184665841806
2015-01-02,0.043739,11.65,711.873299579303
2014-12-31,0.043739,11.65,711.5620694457481
2014-12-30,0.043739,11.65,711.2509753816257
2014-12-29,0.043739,11.65,710.940017327447
2014-12-26,0.043739,11.65,710.629195223748
2014-12-24,0.043739,11.65,710.3185090110915
2014-12-23,0.043739,11.65,710.0079586300662
2014-12-22,0.043739,11.65,709.6975440212867
2014-12-19,0.043739,11.65,709.3872651253936
2014-12-18,0.043739,11.65,709.077121883053
2014-12-17,0.043739,11.65,708.7671142349577
2014-12-16,0.043739,11.65,708.457242121826
2014-12-15,0.043739,11.65,708.147505484402
2014-12-12,0.043739,11.65,707.8379042634562
2014-12-11,0.043739,11.65,707.5284383997845
2014-12-10,0.043739,11.65,707.2191078342088
2014-12-09,0.043739,11.65,706.909912507577
2014-12-08,0.043739,11.65,706.6008523607628
2014-12-05,0.043739,11.65,706.291927334666
2014-12-04,0.043739,11.65,705.9831373702114
2014-12-03,0.041957,11.15,705.6870522536974
2014-12-02,0.041957,11.15,705.391091313515
2014-12-01,0.041957,11.15,705.0952544975854
2014-11-28,0.041957,11.15,704.7995417538517
2014-11-27,0.041957,11.15,704.5039530302788
2014-11-26,0.041957,11.15,704.2084882748534
2014-11-25,0.041957,11.15,703.9131474355837
2014-11-24,0.041957,11.15,703.6179304605004
2014-11-21,0.041957,11.15,703.3228372976553
2014-11-20,0.041957,11.15,703.0278678951225
2014-11-19,0.041957,11.15,702.7330222009975
2014-11-18,0.041957,11.15,702.4383001633979
2014-11-17,0.041957,11.15,702.1437017304629
2014-11-14,0.041957,11.15,701.8492268503534
2014-11-13,0.041957,11.15,701.5548754712518
2014-11-12,0.041957,11.15,701.2606475413628
2014-11-11,0.041957,11.15,700.9665430089125
2014-11-10,0.041957,11.15,700.6725618221489
2014-11-07,0.041957,11.15,700.3787039293411
2014-11-06,0.041957,11.15,700.0849692787808
2014-11-05,0.041957,11.15,699.7913578187807
2014-11-04,0.041957,11.15,699.4978694976755
2014-11-03,0.041957,11.15,699.2045042638216
2014-10-31,0.041957,11.15,698.9112620655968
2014-10-30,0.041957,11.15,698.6181428514005
2014-10-29,0.041063,10.9,698.3313870339427
2014-10-28,0.041063,10.9,698.0447489186944
2014-10-27,0.041063,10.9,697.758228457343
2014-10-24,0.041063,10.9,697.4718256015963
2014-10-23,0.041063,10.9,697.1855403031816
2014-10-22,0.041063,10.9,696.8993725138463
2014-10-21,0.041063,10.9,696.6133221853573
2014-10-20,0.041063,10.9,696.3273892695015
2014-10-17,0.041063,10.9,696.0415737180857
2014-10-16,0.041063,10.9,695.7558754829362
2014-10-15,0.041063,10.9,695.4702945158991
2014-10-14,0.041063,10.9,695.1848307688405
2014-10-13,0.041063,10.9,694.899484193646
2014-10-10,0.041063,10.9,694.6142547422212
2014-10-09,0.041063,10.9,694.3291423664913
2014-10-08,0.041063,10.9,694.0441470184011
2014-10-07,0.041063,10.9,693.7592686499154
2014-10-06,0.041063,10.9,693.4745072130185
2014-10-03,0.041063,10.9,693.1898626597147
2014-10-02,0.041063,10.9,692.9053349420274
2014-10-01,0.041063,10.9,692.6209240120004
2014-09-30,0.041063,10.9,692.3366298216966
2014-09-29,0.041063,10.9,692.0524523231992
2014-09-26,0.041063,10.9,691.7683914686104
2014-09-25,0.041063,10.9,691.4844472100525
2014-09-24,0.041063,10.9,691.2006194996674
2014-09-23,0.041063,10.9,690.9169082896165
2014-09-22,0.041063,10.9,690.6333135320809
2014-09-19,0.041063,10.9,690.3498351792612
2014-09-18,0.041063,10.9,690.066473183378
2014-09-17,0.041063,10.9,689.7832274966711
2014-09-16,0.041063,10.9,689.5000980714
2014-09-15,0.041063,10.9,689.2170848598439
2014-09-12,0.041063,10.9,688.9341878143018
2014-09-11,0.041063,10.9,688.6514068870918
2014-09-10,0.041063,10.9,688.3687420305517
2014-09-09,0.041063,10.9,688.0861931970393
2014-09-08,0.041063,10.9,687.8037603389314
2014-09-05,0.041063,10.9,687.5214434086245
2014-09-04,0.041063,10.9,687.2392423585347
2014-09-03,0.041063,10.9,686.9571571410979
2014-09-02,0.041063,10.9,686.675187708769
2014-09-01,0.041063,10.9,686.3933340140229
2014-08-29,0.041063,10.9,686.1115960093537
2014-08-28,0.041063,10.9,685.8299736472749
2014-08-27,0.041063,10.9,685.5484668803198
2014-08-26,0.041063,10.9,685.2670756610412
2014-08-25,0.041063,10.9,684.985799942011
2014-08-22,0.041063,10.9,684.7046396758209
2014-08-21,0.041099,10.91,684.4233485238111
2014-08-20,0.041099,10.91,684.1421729321577
2014-08-19,0.041063,10.9,683.8613589423352
2014-08-18,0.041063,10.9,683.5806602158308
2014-08-15,0.041099,10.91,683.2998308183629
2014-08-14,0.041063,10.9,683.0193625775076
2014-08-13,0.041063,10.9,682.7390094580539
2014-08-12,0.041063,10.9,682.4587714127487
2014-08-11,0.041063,10.9,682.1786483943586
2014-08-08,0.041063,10.9,681.8986403556693
2014-08-07,0.041063,10.9,681.6187472494863
2014-08-06,0.041063,10.9,681.3389690286341
2014-08-05,0.041063,10.9,681.0593056459568
2014-08-04,0.041063,10.9,680.7797570543175
2014-08-01,0.041063,10.9,680.5003232065993
2014-07-31,0.041063,10.9,680.2210040557039
2014-07-30,0.041063,10.9,679.9417995545529
2014-07-29,0.041063,10.9,679.6627096560868
2014-07-28,0.041063,10.9,679.3837343132657
2014-07-25,0.041063,10.9,679.1048734790689
2014-07-24,0.041063,10.9,678.8261271064952
2014-07-23,0.041063,10.9,678.5474951485623
2014-07-22,0.041063,10.9,678.2689775583076
2014-07-21,0.041063,10.9,677.9905742887873
2014-07-18,0.041063,10.9,677.7122852930776
2014-07-17,0.041063,10.9,677.4341105242729
2014-07-16,0.041063,10.9,677.1560499354879
2014-07-15,0.041063,10.9,676.878103479856
2014-07-14,0.041063,10.9,676.60027111053
2014-07-11,0.041063,10.9,676.3225527806817
2014-07-10,0.041063,10.9,676.0449484435024
2014-07-09,0.041063,10.9,675.7674580522025
2014-07-08,0.041063,10.9,675.4900815600115
2014-07-07,0.041063,10.9,675.2128189201784
2014-07-04,0.041063,10.9,674.9356700859711
2014-07-03,0.041063,10.9,674.6586350106766
2014-07-02,0.041063,10.9,674.3817136476015
2014-07-01,0.041063,10.9,674.1049059500713
2014-06-30,0.041063,10.9,673.8282118714305
2014-06-27,0.041063,10.9,673.5516313650431
2014-06-26,0.041063,10.9,673.2751643842921
2014-06-25,0.041063,10.9,672.9988108825794
2014-06-24,0.041063,10.9,672.7225708133263
2014-06-23,0.041063,10.9,672.4464441299732
2014-06-20,0.041063,10.9,672.1704307859795
2014-06-18,0.041063,10.9,671.894530734824
2014-06-17,0.041063,10.9,671.618743930004
2014-06-16,0.041063,10.9,671.3430703250365
2014-06-13,0.041063,10.9,671.0675098734572
2014-06-12,0.041063,10.9,670.792062528821
2014-06-11,0.041063,10.9,670.5167282447019
2014-06-10,0.041063,10.9,670.2415069746928
2014-06-09,0.041063,10.9,669.966398672406
2014-06-06,0.041063,10.9,669.6914032914725
2014-06-05,0.041063,10.9,669.4165207855424
2014-06-04,0.041063,10.9,669.1417511082848
2014-06-03,0.041063,10.9,668.867094213388
2014-06-02,0.041063,10.9,668.5925500545591
2014-05-30,0.041063,10.9,668.3181185855243
2014-05-29,0.041063,10.9,668.043799760029
2014-05-28,0.041063,10.9,667.7695935318369
2014-05-27,0.041063,10.9,667.4954998547315
2014-05-26,0.041063,10.9,667.221518682515
2014-05-23,0.041063,10.9,666.9476499690082
2014-05-22,0.041063,10.9,666.6738936680514
2014-05-21,0.041063,10.9,666.4002497335034
2014-05-20,0.041063,10.9,666.126718119242
2014-05-19,0.041063,10.9,665.8532987791646
2014-05-16,0.041063,10.9,665.5799916671862
2014-05-15,0.041063,10.9,665.306796737242
2014-05-14,0.041063,10.9,665.0337139432855
2014-05-13,0.041063,10.9,664.7607432392891
2014-05-12,0.041063,10.9,664.4878845792443
2014-05-09,0.041063,10.9,664.2151379171615
2014-05-08,0.041063,10.9,663.9425032070695
2014-05-07,0.041063,10.9,663.6699804030167
2014-05-06,0.041063,10.9,663.3975694590698
2014-05-05,0.041063,10.9,663.1252703293145
2014-05-02,0.041063,10.9,662.8530829678555
2014-04-30,0.041063,10.9,662.5810073288161
2014-04-29,0.041063,10.9,662.3090433663385
2014-04-28,0.041063,10.9,662.037191034584
2014-04-25,0.041063,10.9,661.7654502877324
2014-04-24,0.041063,10.9,661.4938210799822
2014-04-23,0.041063,10.9,661.2223033655513
2014-04-22,0.041063,10.9,660.9508970986757
2014-04-17,0.041063,10.9,660.6796022336105
2014-04-16,0.041063,10.9,660.4084187246297
2014-04-15,0.041063,10.9,660.1373465260257
2014-04-14,0.041063,10.9,659.86638559211
2014-04-11,0.041063,10.9,659.5955358772128
2014-04-10,0.041063,10.9,659.3247973356829
2014-04-09,0.041063,10.9,659.0541699218878
2014-04-08,0.041063,10.9,658.783653590214
2014-04-07,0.041063,10.9,658.5132482950667
2014-04-04,0.041063,10.9,658.2429539908694
2014-04-03,0.041063,10.9,657.9727706320648
2014-04-02,0.040168,10.65,657.708582248747
2014-04-01,0.040168,10.65,657.4444999420103
2014-03-31,0.040168,10.65,657.1805236692629
2014-03-28,0.040168,10.65,656.9166533879301
2014-03-27,0.040168,10.65,656.6528890554542
2014-03-26,0.040168,10.65,656.3892306292952
2014-03-25,0.040168,10.65,656.1256780669293
2014-03-24,0.040168,10.65,655.8622313258503
2014-03-21,0.040168,10.65,655.5988903635691
2014-03-20,0.040168,10.65,655.3356551376136
2014-03-19,0.040168,10.65,655.0725256055283
2014-03-18,0.040168,10.65,654.8095017248755
2014-03-17,0.040168,10.65,654.546583453234
2014-03-14,0.040168,10.65,654.2837707481999
2014-03-13,0.040168,10.65,654.0210635673862
2014-03-12,0.040168,10.65,653.758461868423
2014-03-11,0.040168,10.65,653.4959656089571
2014-03-10,0.040168,10.65,653.233574746653
2014-03-07,0.040168,10.65,652.9712892391914
2014-03-06,0.040168,10.65,652.7091090442706
2014-03-05,0.040168,10.65,652.4470341196054
2014-02-28,0.040168,10.65,652.1850644229279
2014-02-27,0.040168,10.65,651.9231999119874
2014-02-26,0.03927,10.4,651.6672901671388
2014-02-25,0.03927,10.4,651.4114808785979
2014-02-24,0.03927,10.4,651.1557720069308
2014-02-21,0.03927,10.4,650.9001635127194
2014-02-20,0.03927,10.4,650.6446553565609
2014-02-19,0.03927,10.4,650.3892474990681
2014-02-18,0.03927,10.4,650.1339399008691
2014-02-17,0.03927,10.4,649.8787325226076
2014-02-14,0.03927,10.4,649.6236253249425
2014-02-13,0.03927,10.4,649.3686182685485
2014-02-12,0.03927,10.4,649.1137113141156
2014-02-11,0.03927,10.4,648.858904422349
2014-02-10,0.03927,10.4,648.6041975539696
2014-02-07,0.03927,10.4,648.3495906697137
2014-02-06,0.03927,10.4,648.0950837303328
2014-02-05,0.03927,10.4,647.8406766965941
2014-02-04,0.03927,10.4,647.5863695292801
2014-02-03,0.03927,10.4,647.3321621891885
2014-01-31,0.03927,10.4,647.0780546371325
2014-01-30,0.03927,10.4,646.8240468339408
2014-01-29,0.03927,10.4,646.5701387404575
2014-01-28,0.03927,10.4,646.3163303175419
2014-01-27,0.03927,10.4,646.0626215260687
2014-01-24,0.03927,10.4,645.8090123269279
2014-01-23,0.03927,10.4,645.5555026810252
2014-01-22,0.03927,10.4,645.3020925492812
2014-01-21,0.03927,10.4,645.048781892632
2014-01-20,0.03927,10.4,644.7955706720292
2014-01-17,0.03927,10.4,644.5424588484394
2014-01-16,0.03927,10.4,644.289446382845
2014-01-15,0.037468,9.9,644.0481344278375
2014-01-14,0.037468,9.9,643.8069128537294
2014-01-13,0.037468,9.9,643.5657816266696
2014-01-10,0.037468,9.9,643.3247407128193
2014-01-09,0.037468,9.9,643.0837900783528
2014-01-08,0.037468,9.9,642.8429296894567
2014-01-07,0.037468,9.9,642.6021595123307
2014-01-06,0.037468,9.9,642.3614795131866
2014-01-03,0.037468,9.9,642.1208896582496
2014-01-02,0.037468,9.9,641.8803899137566
2013-12-31,0.037468,9.9,641.6399802459582
2013-12-30,0.037468,9.9,641.3996606211167
2013-12-27,0.037468,9.9,641.1594310055077
2013-12-26,0.037468,9.9,640.9192913654189
2013-12-24,0.037468,9.9,640.679241667151
2013-12-23,0.037468,9.9,640.4392818770173
2013-12-20,0.037468,9.9,640.1994119613436
2013-12-19,0.037468,9.9,639.9596318864684
2013-12-18,0.037468,9.9,639.7199416187427
2013-12-17,0.037468,9.9,639.4803411245302
2013-12-16,0.037468,9.9,639.2408303702072
2013-12-13,0.037468,9.9,639.0014093221623
2013-12-12,0.037468,9.9,638.7620779467971
2013-12-11,0.037468,9.9,638.5228362105258
2013-12-10,0.037468,9.9,638.2836840797748
2013-12-09,0.037468,9.9,638.0446215209834
2013-12-06,0.037431,9.89,637.8058844003934
2013-12-05,0.037468,9.9,637.567000796535
2013-12-04,0.037468,9.9,637.3282066640621
2013-12-03,0.037468,9.9,637.0895019694641
2013-12-02,0.037468,9.9,636.8508866792431
2013-11-29,0.037468,9.9,636.6123607599136
2013-11-28,0.037468,9.9,636.3739241780027
2013-11-27,0.035657,9.4,636.1470932089773
2013-11-26,0.035657,9.4,635.9203430922408
2013-11-25,0.035657,9.4,635.6936737989746
2013-11-22,0.035657,9.4,635.467085300369
2013-11-21,0.035657,9.4,635.2405775676258
2013-11-20,0.035657,9.4,635.0141505719565
2013-11-19,0.035657,9.4,634.7878042845828
2013-11-18,0.035657,9.4,634.5615386767369
2013-11-14,0.035657,9.4,634.3353537196612
2013-11-13,0.035657,9.4,634.1092493846081
2013-11-12,0.035657,9.4,633.8832256428408
2013-11-11,0.035657,9.4,633.6572824656321
2013-11-08,0.035657,9.4,633.4314198242654
2013-11-07,0.035657,9.4,633.2056376900345
2013-11-06,0.035657,9.4,632.9799360342429
2013-11-05,0.035657,9.4,632.7543148282045
2013-11-04,0.035657,9.4,632.528774043244
2013-11-01,0.035657,9.4,632.3033136506956
2013-10-31,0.035657,9.4,632.0779336219042
2013-10-30,0.035657,9.4,631.8526339282246
2013-10-29,0.035657,9.4,631.6274145410216
2013-10-28,0.035657,9.4,631.402275431671
2013-10-25,0.035657,9.4,631.1772165715581
2013-10-24,0.035657,9.4,630.9522379320788
2013-10-23,0.035657,9.4,630.7273394846387
2013-10-22,0.035657,9.4,630.5025212006543
2013-10-21,0.035657,9.4,630.2777830515516
2013-10-18,0.035657,9.4,630.0531250087674
2013-10-17,0.035657,9.4,629.8285470437481
2013-10-16,0.035657,9.4,629.6040491279507
2013-10-15,0.035657,9.4,629.3796312328419
2013-10-14,0.035657,9.4,629.1552933298993
2013-10-11,0.035657,9.4,628.9310353906101
2013-10-10,0.035657,9.4,628.7068573864719
2013-10-09,0.033839,8.9,628.494181240482
2013-10-08,0.033839,8.9,628.2815770376283
2013-10-07,0.033839,8.9,628.0690447535741
2013-10-04,0.033839,8.9,627.8565843639911
2013-10-03,0.033839,8.9,627.6441958445594
2013-10-02,0.033839,8.9,627.4318791709667
2013-10-01,0.033839,8.9,627.2196343189095
2013-09-30,0.033839,8.9,627.0074612640923
2013-09-27,0.033839,8.9,626.795359982228
2013-09-26,0.033839,8.9,626.5833304490372
2013-09-25,0.033839,8.9,626.3713726402494
2013-09-24,0.033839,8.9,626.159486531602
2013-09-23,0.033839,8.9,625.9476720988405
2013-09-20,0.033839,8.9,625.7359293177186
2013-09-19,0.033839,8.9,625.5242581639985
2013-09-18,0.033839,8.9,625.3126586134504
2013-09-17,0.033839,8.9,625.1011306418525
2013-09-16,0.033839,8.9,624.8896742249914
2013-09-13,0.033839,8.9,624.678289338662
2013-09-12,0.033839,8.9,624.4669759586675
2013-09-11,0.033839,8.9,624.2557340608186
2013-09-10,0.033839,8.9,624.0445636209349
2013-09-09,0.033839,8.9,623.8334646148439
2013-09-06,0.033839,8.9,623.6224370183812
2013-09-05,0.033839,8.9,623.4114808073908
2013-09-04,0.033839,8.9,623.2005959577247
2013-09-03,0.033839,8.9,622.989782445243
2013-09-02,0.033839,8.9,622.7790402458143
2013-08-30,0.033839,8.9,622.5683693353149
2013-08-29,0.033839,8.9,622.3577696896295
2013-08-28,0.032012,8.4,622.1586042772283
2013-08-27,0.032012,8.4,621.9595026012555
2013-08-26,0.032012,8.4,621.7604646413146
2013-08-23,0.032012,8.4,621.561490377015
2013-08-22,0.032012,8.4,621.3625797879733
2013-08-21,0.032012,8.4,621.1637328538121
2013-08-20,0.032012,8.4,620.9649495541609
2013-08-19,0.032012,8.4,620.7662298686554
2013-08-16,0.032012,8.4,620.5675737769378
2013-08-15,0.032012,8.4,620.3689812586572
2013-08-14,0.032012,8.4,620.170452293469
2013-08-13,0.032012,8.4,619.971986861035
2013-08-12,0.032012,8.4,619.7735849410237
2013-08-09,0.032012,8.4,619.57524651311
2013-08-08,0.032012,8.4,619.376971556975
2013-08-07,0.032012,8.4,619.1787600523072
2013-08-06,0.032012,8.4,618.9806119788004
2013-08-05,0.032012,8.4,618.7825273161559
2013-08-02,0.032012,8.4,618.584506044081
2013-08-01,0.032012,8.4,618.3865481422897
2013-07-31,0.032012,8.4,618.1886535905023
2013-07-30,0.032012,8.4,617.9908223684458
2013-07-29,0.032012,8.4,617.7930544558533
2013-07-26,0.032012,8.4,617.5953498324649
2013-07-25,0.032012,8.4,617.3977084780269
2013-07-24,0.032012,8.4,617.2001303722922
2013-07-23,0.032012,8.4,617.0026154950199
2013-07-22,0.032012,8.4,616.8051638259759
2013-07-19,0.032012,8.4,616.6077753449324
2013-07-18,0.032012,8.4,616.4104500316682
2013-07-17,0.032012,8.4,616.2131878659686
2013-07-16,0.032012,8.4,616.015988827625
2013-07-15,0.032012,8.4,615.8188528964359
2013-07-12,0.032012,8.4,615.6217800522056
2013-07-11,0.032012,8.4,615.4247702747452
2013-07-10,0.030177,7.9,615.2391095686507
2013-07-09,0.030177,7.9,615.0535048724853
2013-07-08,0.030177,7.9,614.8679561693519
2013-07-05,0.030177,7.9,614.682463442359
2013-07-04,0.030177,7.9,614.4970266746193
2013-07-03,0.030177,7.9,614.3116458492514
2013-07-02,0.030177,7.9,614.1263209493784
2013-07-01,0.030177,7.9,613.9410519581289
2013-06-28,0.030177,7.9,613.7558388586365
2013-06-27,0.030177,7.9,613.5706816340398
2013-06-26,0.030177,7.9,613.3855802674824
2013-06-25,0.030177,7.9,613.2005347421132
2013-06-24,0.030177,7.9,613.015545041086
2013-06-21,0.030177,7.9,612.83061114756
2013-06-20,0.030177,7.9,612.6457330446991
2013-06-19,0.030177,7.9,612.4609107156725
2013-06-18,0.030177,7.9,612.2761441436542
2013-06-17,0.030177,7.9,612.0914333118236
2013-06-14,0.030177,7.9,611.9067782033651
2013-06-13,0.030177,7.9,611.7221788014681
2013-06-12,0.030177,7.9,611.5376350893271
2013-06-11,0.030177,7.9,611.3531470501417
2013-06-10,0.030177,7.9,611.1687146671164
2013-06-07,0.030177,7.9,610.9843379234612
2013-06-06,0.030177,7.9,610.8000168023907
2013-06-05,0.030177,7.9,610.6157512871247
2013-06-04,0.030177,7.9,610.4315413608881
2013-06-03,0.030177,7.9,610.247387006911
2013-05-31,0.030177,7.9,610.0632882084282
2013-05-29,0.028333,7.4,609.8904879364811
2013-05-28,0.028333,7.4,609.7177366101673
2013-05-27,0.028333,7.4,609.545034215623
2013-05-24,0.028333,7.4,609.3723807389882
2013-05-23,0.028333,7.4,609.199776166407
2013-05-22,0.028333,7.4,609.0272204840272
2013-05-21,0.028333,7.4,608.8547136780007
2013-05-20,0.028333,7.4,608.6822557344835
2013-05-17,0.028333,7.4,608.509846639635
2013-05-16,0.028333,7.4,608.3374863796191
2013-05-15,0.028333,7.4,608.1651749406032
2013-05-14,0.028333,7.4,607.9929123087586
2013-05-13,0.028333,7.4,607.8206984702609
2013-05-10,0.028333,7.4,607.6485334112896
2013-05-09,0.028333,7.4,607.4764171180275
2013-05-08,0.028333,7.4,607.3043495766618
2013-05-07,0.028333,7.4,607.1323307733837
2013-05-06,0.028333,7.4,606.9603606943882
